queue_id,queued_at,source,outcome,duration,requested_media_type
bf6b8223d92e,24/03/21 19:37,tab,finished,200,text
e901326308d7,24/03/21 19:37,offline_phone,canceled,107,phone
bf6b8223d92e,24/03/21 19:38,tab,disconnected,228,text
bf6b8223d92e,24/03/21 19:38,tab,finished,64,text
bf6b8223d92e,24/03/21 19:38,tab,finished,243,text
bf6b8223d92e,24/03/21 19:38,tab,disconnected,100,text
68058f1a9c69,24/03/21 19:39,tab,finished,12,text
bf6b8223d92e,24/03/21 19:39,tab,disconnected,112,text
bf6b8223d92e,24/03/21 19:39,tab,canceled,60,text
23825e66b683,24/03/21 19:40,sdk,finished,2,text
bf6b8223d92e,24/03/21 19:40,tab,finished,165,text
68058f1a9c69,24/03/21 19:40,tab,finished,12,text
bf6b8223d92e,24/03/21 19:40,tab,disconnected,167,text
bf6b8223d92e,24/03/21 19:41,tab,finished,226,text
68058f1a9c69,24/03/21 19:41,button_embed,finished,7,text
bf6b8223d92e,24/03/21 19:41,tab,finished,36,text
bf6b8223d92e,24/03/21 19:41,tab,finished,328,text
68058f1a9c69,24/03/21 19:41,tab,finished,22,text
23825e66b683,24/03/21 19:42,sdk,finished,1,text
bf6b8223d92e,24/03/21 19:43,tab,canceled,76,text
bf6b8223d92e,24/03/21 19:43,tab,canceled,66,text
68058f1a9c69,24/03/21 19:43,tab,finished,43,text
e901326308d7,24/03/21 19:43,offline_phone,canceled,757,phone
23825e66b683,24/03/21 19:43,sdk,finished,4,text
bf6b8223d92e,24/03/21 19:44,tab,finished,152,text
68058f1a9c69,24/03/21 19:44,button_embed,finished,7,text
bf6b8223d92e,24/03/21 19:44,tab,finished,13,text
68058f1a9c69,24/03/21 19:45,button_embed,finished,5,text
23825e66b683,24/03/21 19:45,sdk,finished,2,text
bf6b8223d92e,24/03/21 19:45,tab,finished,50,text
e901326308d7,24/03/21 19:46,offline_phone,canceled,310,phone
68058f1a9c69,24/03/21 19:46,tab,finished,13,text
bf6b8223d92e,24/03/21 19:46,tab,finished,241,text
68058f1a9c69,24/03/21 19:46,button_embed,finished,6,text
68058f1a9c69,24/03/21 19:47,button_embed,finished,10,text
23825e66b683,24/03/21 19:47,sdk,finished,1,text
23825e66b683,24/03/21 19:48,sdk,finished,2,text
bf6b8223d92e,24/03/21 19:48,tab,disconnected,77,text
bf6b8223d92e,24/03/21 19:48,tab,canceled,145,text
23825e66b683,24/03/21 19:48,sdk,finished,3,text
bf6b8223d92e,24/03/21 19:48,tab,finished,6,text
bf6b8223d92e,24/03/21 19:48,tab,finished,71,text
bf6b8223d92e,24/03/21 19:49,tab,finished,136,text
bf6b8223d92e,24/03/21 19:49,tab,canceled,12,text
68058f1a9c69,24/03/21 19:49,button_embed,finished,4,text
68058f1a9c69,24/03/21 19:49,button_embed,finished,8,text
bf6b8223d92e,24/03/21 19:49,tab,finished,382,text
23825e66b683,24/03/21 19:49,sdk,finished,4,text
bf6b8223d92e,24/03/21 19:49,tab,finished,79,text
bf6b8223d92e,24/03/21 19:49,tab,finished,98,text
bf6b8223d92e,24/03/21 19:50,tab,finished,195,text
23825e66b683,24/03/21 19:50,sdk,finished,3,text
23825e66b683,24/03/21 19:51,sdk,finished,3,text
68058f1a9c69,24/03/21 19:51,tab,canceled,5,text
bf6b8223d92e,24/03/21 19:51,tab,finished,144,text
bf6b8223d92e,24/03/21 19:51,tab,finished,42,text
23825e66b683,24/03/21 19:52,sdk,finished,1,text
bf6b8223d92e,24/03/21 19:52,tab,finished,476,text
bf6b8223d92e,24/03/21 19:53,tab,finished,101,text
bf6b8223d92e,24/03/21 19:53,tab,finished,10,text
bf6b8223d92e,24/03/21 19:53,tab,finished,160,text
68058f1a9c69,24/03/21 19:53,tab,finished,4,text
23825e66b683,24/03/21 19:53,sdk,finished,1,text
bf6b8223d92e,24/03/21 19:54,tab,finished,92,text
23825e66b683,24/03/21 19:54,sdk,finished,1,text
bf6b8223d92e,24/03/21 19:54,tab,canceled,25,text
68058f1a9c69,24/03/21 19:55,tab,finished,9,text
bf6b8223d92e,24/03/21 19:55,tab,canceled,132,text
bf6b8223d92e,24/03/21 19:55,tab,finished,3,text
68058f1a9c69,24/03/21 19:55,tab,finished,11,text
68058f1a9c69,24/03/21 19:55,button_embed,finished,8,text
bf6b8223d92e,24/03/21 19:55,tab,finished,53,text
23825e66b683,24/03/21 19:56,sdk,finished,0,text
68058f1a9c69,24/03/21 19:56,button_embed,finished,14,text
e901326308d7,24/03/21 19:56,offline_phone,canceled,877,phone
bf6b8223d92e,24/03/21 19:56,tab,finished,161,text
bf6b8223d92e,24/03/21 19:57,tab,finished,214,text
bf6b8223d92e,24/03/21 19:57,tab,finished,91,text
bf6b8223d92e,24/03/21 19:58,tab,finished,4,text
bf6b8223d92e,24/03/21 19:58,tab,finished,61,text
bf6b8223d92e,24/03/21 19:58,tab,finished,27,text
68058f1a9c69,24/03/21 19:59,button_embed,finished,7,text
bf6b8223d92e,24/03/21 19:59,tab,finished,4,text
bf6b8223d92e,24/03/21 20:00,tab,finished,35,text
e901326308d7,24/03/21 20:00,offline_phone,canceled,818,phone
68058f1a9c69,24/03/21 20:00,button_embed,canceled,7,text
68058f1a9c69,24/03/21 20:00,button_embed,finished,16,text
23825e66b683,24/03/21 20:00,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:01,tab,finished,62,text
68058f1a9c69,24/03/21 20:01,button_embed,finished,3,text
23825e66b683,24/03/21 20:01,sdk,finished,7,text
bf6b8223d92e,24/03/21 20:01,tab,canceled,60,text
bf6b8223d92e,24/03/21 20:01,tab,finished,86,text
68058f1a9c69,24/03/21 20:02,button_embed,finished,6,text
68058f1a9c69,24/03/21 20:02,tab,finished,10,text
bf6b8223d92e,24/03/21 20:03,tab,finished,64,text
23825e66b683,24/03/21 20:03,sdk,finished,1,text
68058f1a9c69,24/03/21 20:03,tab,finished,9,text
bf6b8223d92e,24/03/21 20:03,tab,finished,18,text
bf6b8223d92e,24/03/21 20:03,tab,finished,88,text
23825e66b683,24/03/21 20:04,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:04,tab,finished,30,text
23825e66b683,24/03/21 20:04,sdk,finished,2,text
23825e66b683,24/03/21 20:04,sdk,finished,3,text
bf6b8223d92e,24/03/21 20:05,tab,finished,99,text
bf6b8223d92e,24/03/21 20:05,tab,finished,62,text
23825e66b683,24/03/21 20:05,sdk,finished,0,text
bf6b8223d92e,24/03/21 20:06,tab,finished,171,text
bf6b8223d92e,24/03/21 20:06,tab,finished,5,text
23825e66b683,24/03/21 20:06,sdk,finished,0,text
bf6b8223d92e,24/03/21 20:06,tab,finished,8,text
bf6b8223d92e,24/03/21 20:06,tab,finished,189,text
bf6b8223d92e,24/03/21 20:07,tab,finished,7,text
bf6b8223d92e,24/03/21 20:07,tab,finished,59,text
bf6b8223d92e,24/03/21 20:07,tab,finished,15,text
68058f1a9c69,24/03/21 20:07,tab,finished,5,text
68058f1a9c69,24/03/21 20:07,button_embed,finished,8,text
bf6b8223d92e,24/03/21 20:07,tab,finished,58,text
bf6b8223d92e,24/03/21 20:07,tab,finished,183,text
68058f1a9c69,24/03/21 20:08,button_embed,finished,24,text
bf6b8223d92e,24/03/21 20:08,tab,finished,7,text
bf6b8223d92e,24/03/21 20:08,tab,finished,11,text
68058f1a9c69,24/03/21 20:08,button_embed,finished,16,text
bf6b8223d92e,24/03/21 20:08,tab,finished,80,text
bf6b8223d92e,24/03/21 20:08,tab,finished,4,text
23825e66b683,24/03/21 20:08,sdk,finished,1,text
bf6b8223d92e,24/03/21 20:09,tab,finished,35,text
bf6b8223d92e,24/03/21 20:09,tab,finished,23,text
bf6b8223d92e,24/03/21 20:10,tab,finished,82,text
23825e66b683,24/03/21 20:11,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:11,tab,finished,19,text
bf6b8223d92e,24/03/21 20:11,tab,finished,50,text
68058f1a9c69,24/03/21 20:11,button_embed,finished,11,text
bf6b8223d92e,24/03/21 20:11,tab,finished,4,text
68058f1a9c69,24/03/21 20:11,button_embed,finished,7,text
bf6b8223d92e,24/03/21 20:11,tab,finished,11,text
bf6b8223d92e,24/03/21 20:12,tab,finished,19,text
bf6b8223d92e,24/03/21 20:13,tab,finished,34,text
68058f1a9c69,24/03/21 20:13,tab,finished,13,text
bf6b8223d92e,24/03/21 20:13,tab,finished,85,text
bf6b8223d92e,24/03/21 20:14,tab,finished,214,text
23825e66b683,24/03/21 20:14,sdk,finished,1,text
23825e66b683,24/03/21 20:14,sdk,finished,4,text
e901326308d7,24/03/21 20:14,offline_phone,finished,104,phone
68058f1a9c69,24/03/21 20:14,button_embed,finished,9,text
23825e66b683,24/03/21 20:16,sdk,finished,2,text
68058f1a9c69,24/03/21 20:16,button_embed,finished,3,text
bf6b8223d92e,24/03/21 20:16,tab,finished,104,text
bf6b8223d92e,24/03/21 20:17,tab,finished,218,text
23825e66b683,24/03/21 20:17,sdk,finished,1,text
68058f1a9c69,24/03/21 20:18,tab,finished,9,text
68058f1a9c69,24/03/21 20:18,button_embed,finished,3,text
23825e66b683,24/03/21 20:18,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:18,tab,finished,4,text
68058f1a9c69,24/03/21 20:18,button_embed,finished,5,text
68058f1a9c69,24/03/21 20:18,button_embed,finished,6,text
23825e66b683,24/03/21 20:18,sdk,finished,0,text
bf6b8223d92e,24/03/21 20:19,tab,finished,127,text
bf6b8223d92e,24/03/21 20:19,tab,finished,8,text
23825e66b683,24/03/21 20:19,sdk,finished,2,text
68058f1a9c69,24/03/21 20:19,button_embed,finished,4,text
68058f1a9c69,24/03/21 20:19,button_embed,finished,2,text
e901326308d7,24/03/21 20:19,offline_phone,finished,154,phone
bf6b8223d92e,24/03/21 20:20,tab,canceled,11,text
bf6b8223d92e,24/03/21 20:20,tab,canceled,24,text
bf6b8223d92e,24/03/21 20:20,tab,canceled,33,text
68058f1a9c69,24/03/21 20:20,tab,finished,10,text
68058f1a9c69,24/03/21 20:20,button_embed,finished,6,text
bf6b8223d92e,24/03/21 20:21,tab,finished,65,text
68058f1a9c69,24/03/21 20:21,button_embed,finished,17,text
bf6b8223d92e,24/03/21 20:22,tab,canceled,11,text
68058f1a9c69,24/03/21 20:22,tab,finished,3,text
68058f1a9c69,24/03/21 20:22,tab,finished,8,text
bf6b8223d92e,24/03/21 20:22,tab,finished,20,text
bf6b8223d92e,24/03/21 20:22,tab,finished,89,text
bf6b8223d92e,24/03/21 20:22,tab,finished,78,text
bf6b8223d92e,24/03/21 20:23,tab,finished,57,text
bf6b8223d92e,24/03/21 20:23,tab,finished,15,text
68058f1a9c69,24/03/21 20:23,button_embed,finished,15,text
68058f1a9c69,24/03/21 20:23,button_embed,finished,7,text
23825e66b683,24/03/21 20:23,sdk,finished,0,text
bf6b8223d92e,24/03/21 20:23,tab,finished,6,text
bf6b8223d92e,24/03/21 20:23,tab,finished,7,text
bf6b8223d92e,24/03/21 20:24,tab,finished,6,text
68058f1a9c69,24/03/21 20:24,button_embed,finished,6,text
bf6b8223d92e,24/03/21 20:24,tab,finished,8,text
bf6b8223d92e,24/03/21 20:24,tab,finished,5,text
68058f1a9c69,24/03/21 20:25,tab,finished,5,text
23825e66b683,24/03/21 20:25,sdk,finished,0,text
23825e66b683,24/03/21 20:25,sdk,finished,2,text
68058f1a9c69,24/03/21 20:25,button_embed,finished,8,text
bf6b8223d92e,24/03/21 20:25,tab,finished,45,text
bf6b8223d92e,24/03/21 20:25,tab,finished,3,text
bf6b8223d92e,24/03/21 20:25,tab,finished,65,text
23825e66b683,24/03/21 20:26,sdk,finished,1,text
bf6b8223d92e,24/03/21 20:26,tab,finished,31,text
bf6b8223d92e,24/03/21 20:26,tab,finished,70,text
68058f1a9c69,24/03/21 20:26,button_embed,finished,7,text
bf6b8223d92e,24/03/21 20:26,tab,finished,4,text
bf6b8223d92e,24/03/21 20:26,tab,finished,8,text
68058f1a9c69,24/03/21 20:27,tab,finished,6,text
bf6b8223d92e,24/03/21 20:28,tab,finished,68,text
bf6b8223d92e,24/03/21 20:28,tab,finished,3,text
bf6b8223d92e,24/03/21 20:28,tab,finished,131,text
bf6b8223d92e,24/03/21 20:29,tab,finished,57,text
bf6b8223d92e,24/03/21 20:29,tab,finished,36,text
68058f1a9c69,24/03/21 20:30,button_embed,finished,5,text
bf6b8223d92e,24/03/21 20:30,tab,finished,2,text
23825e66b683,24/03/21 20:31,sdk,finished,1,text
23825e66b683,24/03/21 20:31,sdk,finished,1,text
bf6b8223d92e,24/03/21 20:31,tab,finished,4,text
23825e66b683,24/03/21 20:31,sdk,finished,3,text
bf6b8223d92e,24/03/21 20:31,tab,finished,11,text
bf6b8223d92e,24/03/21 20:31,tab,finished,4,text
68058f1a9c69,24/03/21 20:32,button_embed,finished,9,text
68058f1a9c69,24/03/21 20:33,button_embed,finished,7,text
68058f1a9c69,24/03/21 20:33,button_embed,finished,15,text
23825e66b683,24/03/21 20:33,sdk,finished,3,text
bf6b8223d92e,24/03/21 20:33,tab,finished,6,text
bf6b8223d92e,24/03/21 20:33,tab,finished,83,text
bf6b8223d92e,24/03/21 20:33,tab,finished,6,text
bf6b8223d92e,24/03/21 20:34,tab,finished,5,text
bf6b8223d92e,24/03/21 20:34,tab,finished,5,text
bf6b8223d92e,24/03/21 20:34,tab,finished,4,text
bf6b8223d92e,24/03/21 20:34,tab,finished,5,text
68058f1a9c69,24/03/21 20:35,button_embed,finished,8,text
bf6b8223d92e,24/03/21 20:35,tab,finished,46,text
bf6b8223d92e,24/03/21 20:35,tab,finished,83,text
bf6b8223d92e,24/03/21 20:35,tab,finished,21,text
bf6b8223d92e,24/03/21 20:35,tab,finished,3,text
bf6b8223d92e,24/03/21 20:36,tab,finished,120,text
23825e66b683,24/03/21 20:36,sdk,finished,1,text
68058f1a9c69,24/03/21 20:36,button_embed,finished,4,text
e901326308d7,24/03/21 20:36,offline_phone,finished,8,phone
bf6b8223d92e,24/03/21 20:36,tab,finished,54,text
e901326308d7,24/03/21 20:36,offline_phone,finished,72,phone
23825e66b683,24/03/21 20:36,sdk,finished,1,text
68058f1a9c69,24/03/21 20:37,tab,finished,13,text
bf6b8223d92e,24/03/21 20:38,tab,finished,4,text
bf6b8223d92e,24/03/21 20:38,tab,finished,125,text
68058f1a9c69,24/03/21 20:38,tab,finished,4,text
bf6b8223d92e,24/03/21 20:39,tab,finished,11,text
bf6b8223d92e,24/03/21 20:39,tab,finished,16,text
bf6b8223d92e,24/03/21 20:39,tab,finished,4,text
e901326308d7,24/03/21 20:39,offline_phone,finished,5,phone
e901326308d7,24/03/21 20:40,offline_phone,finished,11,phone
bf6b8223d92e,24/03/21 20:41,tab,finished,148,text
bf6b8223d92e,24/03/21 20:41,tab,finished,126,text
bf6b8223d92e,24/03/21 20:41,tab,finished,4,text
bf6b8223d92e,24/03/21 20:41,tab,finished,94,text
bf6b8223d92e,24/03/21 20:41,tab,finished,12,text
23825e66b683,24/03/21 20:41,sdk,finished,1,text
bf6b8223d92e,24/03/21 20:41,tab,finished,205,text
68058f1a9c69,24/03/21 20:41,button_embed,finished,6,text
bf6b8223d92e,24/03/21 20:41,tab,finished,40,text
bf6b8223d92e,24/03/21 20:41,tab,finished,2,text
bf6b8223d92e,24/03/21 20:42,tab,finished,39,text
bf6b8223d92e,24/03/21 20:42,tab,finished,82,text
68058f1a9c69,24/03/21 20:43,tab,finished,67,text
bf6b8223d92e,24/03/21 20:44,tab,finished,117,text
bf6b8223d92e,24/03/21 20:44,tab,finished,212,text
bf6b8223d92e,24/03/21 20:44,tab,finished,112,text
bf6b8223d92e,24/03/21 20:44,tab,finished,19,text
bf6b8223d92e,24/03/21 20:44,tab,finished,3,text
68058f1a9c69,24/03/21 20:44,button_embed,finished,8,text
bf6b8223d92e,24/03/21 20:45,tab,finished,121,text
bf6b8223d92e,24/03/21 20:45,tab,finished,396,text
e901326308d7,24/03/21 20:45,offline_phone,finished,156,phone
68058f1a9c69,24/03/21 20:45,button_embed,finished,6,text
bf6b8223d92e,24/03/21 20:46,tab,finished,277,text
68058f1a9c69,24/03/21 20:46,button_embed,finished,5,text
23825e66b683,24/03/21 20:46,sdk,finished,1,text
68058f1a9c69,24/03/21 20:47,tab,finished,5,text
bf6b8223d92e,24/03/21 20:47,tab,finished,146,text
68058f1a9c69,24/03/21 20:48,tab,finished,4,text
23825e66b683,24/03/21 20:48,sdk,finished,1,text
68058f1a9c69,24/03/21 20:49,button_embed,finished,27,text
bf6b8223d92e,24/03/21 20:49,tab,finished,5,text
bf6b8223d92e,24/03/21 20:49,tab,finished,20,text
68058f1a9c69,24/03/21 20:49,button_embed,finished,5,text
bf6b8223d92e,24/03/21 20:50,tab,finished,65,text
68058f1a9c69,24/03/21 20:50,button_embed,canceled,10,text
68058f1a9c69,24/03/21 20:50,button_embed,finished,28,text
68058f1a9c69,24/03/21 20:50,button_embed,finished,5,text
68058f1a9c69,24/03/21 20:50,tab,finished,4,text
23825e66b683,24/03/21 20:50,sdk,finished,3,text
bf6b8223d92e,24/03/21 20:50,tab,canceled,209,text
bf6b8223d92e,24/03/21 20:50,tab,finished,174,text
68058f1a9c69,24/03/21 20:50,button_embed,finished,6,text
bf6b8223d92e,24/03/21 20:50,tab,finished,188,text
bf6b8223d92e,24/03/21 20:51,tab,finished,174,text
bf6b8223d92e,24/03/21 20:51,tab,finished,134,text
bf6b8223d92e,24/03/21 20:51,tab,finished,216,text
bf6b8223d92e,24/03/21 20:51,tab,finished,292,text
68058f1a9c69,24/03/21 20:51,tab,finished,5,text
68058f1a9c69,24/03/21 20:51,tab,finished,3,text
bf6b8223d92e,24/03/21 20:51,tab,finished,346,text
bf6b8223d92e,24/03/21 20:52,tab,finished,339,text
bf6b8223d92e,24/03/21 20:52,tab,finished,80,text
bf6b8223d92e,24/03/21 20:52,tab,finished,12,text
bf6b8223d92e,24/03/21 20:52,tab,finished,154,text
bf6b8223d92e,24/03/21 20:52,tab,finished,381,text
23825e66b683,24/03/21 20:52,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:52,tab,finished,7,text
bf6b8223d92e,24/03/21 20:52,tab,finished,153,text
bf6b8223d92e,24/03/21 20:52,tab,finished,88,text
bf6b8223d92e,24/03/21 20:52,tab,finished,62,text
68058f1a9c69,24/03/21 20:53,button_embed,finished,11,text
bf6b8223d92e,24/03/21 20:53,tab,finished,65,text
68058f1a9c69,24/03/21 20:53,tab,finished,6,text
bf6b8223d92e,24/03/21 20:53,tab,finished,9,text
bf6b8223d92e,24/03/21 20:53,tab,finished,342,text
68058f1a9c69,24/03/21 20:54,button_embed,finished,4,text
68058f1a9c69,24/03/21 20:55,button_embed,finished,6,text
68058f1a9c69,24/03/21 20:55,button_embed,finished,5,text
bf6b8223d92e,24/03/21 20:55,tab,disconnected,128,text
e901326308d7,24/03/21 20:56,offline_phone,finished,106,phone
23825e66b683,24/03/21 20:57,sdk,finished,2,text
bf6b8223d92e,24/03/21 20:58,tab,finished,148,text
bf6b8223d92e,24/03/21 20:58,tab,finished,16,text
bf6b8223d92e,24/03/21 20:58,tab,finished,121,text
23825e66b683,24/03/21 20:58,sdk,finished,1,text
68058f1a9c69,24/03/21 20:59,button_embed,finished,7,text
bf6b8223d92e,24/03/21 20:59,tab,finished,5,text
23825e66b683,24/03/21 20:59,sdk,finished,2,text
bf6b8223d92e,24/03/21 21:00,tab,finished,150,text
bf6b8223d92e,24/03/21 21:00,tab,disconnected,88,text
68058f1a9c69,24/03/21 21:00,button_embed,finished,8,text
bf6b8223d92e,24/03/21 21:00,tab,finished,124,text
bf6b8223d92e,24/03/21 21:00,tab,canceled,63,text
bf6b8223d92e,24/03/21 21:01,tab,finished,363,text
bf6b8223d92e,24/03/21 21:01,tab,finished,336,text
bf6b8223d92e,24/03/21 21:01,tab,finished,113,text
bf6b8223d92e,24/03/21 21:02,tab,finished,106,text
bf6b8223d92e,24/03/21 21:03,tab,finished,52,text
bf6b8223d92e,24/03/21 21:04,tab,canceled,22,text
bf6b8223d92e,24/03/21 21:04,tab,finished,154,text
68058f1a9c69,24/03/21 21:04,button_embed,finished,6,text
68058f1a9c69,24/03/21 21:04,tab,finished,3,text
bf6b8223d92e,24/03/21 21:05,tab,finished,339,text
bf6b8223d92e,24/03/21 21:05,tab,finished,269,text
bf6b8223d92e,24/03/21 21:05,tab,disconnected,84,text
e901326308d7,24/03/21 21:05,offline_phone,finished,9,phone
68058f1a9c69,24/03/21 21:06,button_embed,finished,2,text
23825e66b683,24/03/21 21:06,sdk,finished,1,text
bf6b8223d92e,24/03/21 21:06,tab,canceled,46,text
bf6b8223d92e,24/03/21 21:06,tab,finished,225,text
e901326308d7,24/03/21 21:06,offline_phone,finished,18,phone
bf6b8223d92e,24/03/21 21:06,tab,finished,214,text
68058f1a9c69,24/03/21 21:06,button_embed,finished,6,text
bf6b8223d92e,24/03/21 21:06,tab,finished,110,text
68058f1a9c69,24/03/21 21:06,button_embed,finished,8,text
68058f1a9c69,24/03/21 21:06,tab,finished,5,text
bf6b8223d92e,24/03/21 21:07,tab,finished,135,text
68058f1a9c69,24/03/21 21:07,tab,finished,3,text
68058f1a9c69,24/03/21 21:07,tab,canceled,14,text
bf6b8223d92e,24/03/21 21:07,tab,finished,273,text
bf6b8223d92e,24/03/21 21:07,tab,finished,133,text
e901326308d7,24/03/21 21:08,offline_phone,finished,18,phone
bf6b8223d92e,24/03/21 21:08,tab,finished,18,text
68058f1a9c69,24/03/21 21:08,button_embed,finished,10,text
bf6b8223d92e,24/03/21 21:08,tab,finished,90,text
68058f1a9c69,24/03/21 21:08,tab,finished,3,text
23825e66b683,24/03/21 21:08,sdk,finished,1,text
bf6b8223d92e,24/03/21 21:09,tab,finished,10,text
bf6b8223d92e,24/03/21 21:09,tab,finished,41,text
bf6b8223d92e,24/03/21 21:10,tab,disconnected,131,text
68058f1a9c69,24/03/21 21:10,button_embed,finished,3,text
23825e66b683,24/03/21 21:10,sdk,finished,2,text
bf6b8223d92e,24/03/21 21:11,tab,canceled,300,text
68058f1a9c69,24/03/21 21:11,button_embed,finished,8,text
68058f1a9c69,24/03/21 21:11,button_embed,finished,4,text
bf6b8223d92e,24/03/21 21:11,tab,canceled,33,text
bf6b8223d92e,24/03/21 21:11,tab,finished,73,text
68058f1a9c69,24/03/21 21:11,button_embed,finished,16,text
23825e66b683,24/03/21 21:12,sdk,finished,2,text
68058f1a9c69,24/03/21 21:12,button_embed,finished,1,text
bf6b8223d92e,24/03/21 21:12,tab,finished,356,text
23825e66b683,24/03/21 21:12,sdk,finished,2,text
68058f1a9c69,24/03/21 21:13,tab,finished,6,text
bf6b8223d92e,24/03/21 21:13,tab,finished,54,text
bf6b8223d92e,24/03/21 21:13,tab,finished,154,text
bf6b8223d92e,24/03/21 21:13,tab,finished,308,text
68058f1a9c69,24/03/21 21:14,tab,finished,5,text
bf6b8223d92e,24/03/21 21:14,tab,canceled,205,text
bf6b8223d92e,24/03/21 21:14,tab,finished,122,text
bf6b8223d92e,24/03/21 21:14,tab,finished,180,text
68058f1a9c69,24/03/21 21:14,button_embed,finished,10,text
bf6b8223d92e,24/03/21 21:14,tab,finished,130,text
bf6b8223d92e,24/03/21 21:15,tab,finished,346,text
68058f1a9c69,24/03/21 21:15,button_embed,finished,14,text
bf6b8223d92e,24/03/21 21:15,tab,canceled,159,text
e901326308d7,24/03/21 21:16,offline_phone,finished,6,phone
68058f1a9c69,24/03/21 21:16,button_embed,finished,42,text
23825e66b683,24/03/21 21:17,sdk,finished,2,text
68058f1a9c69,24/03/21 21:17,button_embed,finished,97,text
bf6b8223d92e,24/03/21 21:17,tab,finished,47,text
bf6b8223d92e,24/03/21 21:18,tab,finished,22,text
e901326308d7,24/03/21 21:18,offline_phone,finished,10,phone
68058f1a9c69,24/03/21 21:18,tab,finished,22,text
bf6b8223d92e,24/03/21 21:18,tab,finished,48,text
68058f1a9c69,24/03/21 21:19,tab,finished,47,text
68058f1a9c69,24/03/21 21:19,button_embed,finished,9,text
bf6b8223d92e,24/03/21 21:20,tab,finished,74,text
68058f1a9c69,24/03/21 21:21,tab,finished,3,text
bf6b8223d92e,24/03/21 21:21,tab,finished,241,text
68058f1a9c69,24/03/21 21:21,tab,finished,11,text
23825e66b683,24/03/21 21:21,sdk,finished,2,text
68058f1a9c69,24/03/21 21:21,tab,finished,7,text
bf6b8223d92e,24/03/21 21:21,tab,finished,7,text
68058f1a9c69,24/03/21 21:21,button_embed,finished,5,text
bf6b8223d92e,24/03/21 21:22,tab,finished,36,text
bf6b8223d92e,24/03/21 21:23,tab,finished,59,text
bf6b8223d92e,24/03/21 21:23,tab,finished,210,text
bf6b8223d92e,24/03/21 21:23,tab,finished,6,text
bf6b8223d92e,24/03/21 21:23,tab,finished,50,text
bf6b8223d92e,24/03/21 21:24,tab,canceled,9,text
68058f1a9c69,24/03/21 21:24,tab,finished,19,text
bf6b8223d92e,24/03/21 21:24,tab,finished,121,text
bf6b8223d92e,24/03/21 21:24,tab,finished,99,text
bf6b8223d92e,24/03/21 21:25,tab,finished,123,text
68058f1a9c69,24/03/21 21:25,button_embed,finished,16,text
68058f1a9c69,24/03/21 21:25,tab,finished,6,text
bf6b8223d92e,24/03/21 21:26,tab,finished,17,text
68058f1a9c69,24/03/21 21:26,tab,finished,13,text
bf6b8223d92e,24/03/21 21:26,tab,canceled,13,text
68058f1a9c69,24/03/21 21:26,button_embed,finished,97,text
bf6b8223d92e,24/03/21 21:26,tab,canceled,42,text
e901326308d7,24/03/21 21:26,offline_phone,finished,8,phone
bf6b8223d92e,24/03/21 21:26,tab,disconnected,114,text
68058f1a9c69,24/03/21 21:27,button_embed,finished,5,text
bf6b8223d92e,24/03/21 21:27,tab,finished,168,text
bf6b8223d92e,24/03/21 21:27,tab,finished,2,text
68058f1a9c69,24/03/21 21:27,button_embed,finished,6,text
bf6b8223d92e,24/03/21 21:29,tab,finished,287,text
bf6b8223d92e,24/03/21 21:29,tab,finished,12,text
bf6b8223d92e,24/03/21 21:30,tab,finished,106,text
bf6b8223d92e,24/03/21 21:30,tab,finished,97,text
bf6b8223d92e,24/03/21 21:30,tab,finished,300,text
bf6b8223d92e,24/03/21 21:30,tab,finished,68,text
68058f1a9c69,24/03/21 21:30,tab,finished,78,text
bf6b8223d92e,24/03/21 21:30,tab,finished,183,text
bf6b8223d92e,24/03/21 21:31,tab,finished,4,text
bf6b8223d92e,24/03/21 21:31,tab,finished,3,text
68058f1a9c69,24/03/21 21:31,button_embed,finished,4,text
bf6b8223d92e,24/03/21 21:32,tab,finished,43,text
bf6b8223d92e,24/03/21 21:32,tab,finished,42,text
bf6b8223d92e,24/03/21 21:32,tab,finished,10,text
bf6b8223d92e,24/03/21 21:32,tab,finished,97,text
bf6b8223d92e,24/03/21 21:32,tab,finished,4,text
bf6b8223d92e,24/03/21 21:33,tab,finished,39,text
68058f1a9c69,24/03/21 21:33,button_embed,finished,9,text
23825e66b683,24/03/21 21:34,sdk,finished,3,text
68058f1a9c69,24/03/21 21:34,tab,finished,5,text
68058f1a9c69,24/03/21 21:34,button_embed,finished,4,text
bf6b8223d92e,24/03/21 21:35,tab,finished,28,text
bf6b8223d92e,24/03/21 21:35,tab,finished,234,text
bf6b8223d92e,24/03/21 21:35,tab,canceled,198,text
23825e66b683,24/03/21 21:35,sdk,finished,2,text
68058f1a9c69,24/03/21 21:35,button_embed,finished,7,text
68058f1a9c69,24/03/21 21:35,button_embed,finished,6,text
e901326308d7,24/03/21 21:36,offline_phone,finished,158,phone
bf6b8223d92e,24/03/21 21:36,tab,finished,7,text
68058f1a9c69,24/03/21 21:36,button_embed,finished,2,text
bf6b8223d92e,24/03/21 21:36,tab,canceled,19,text
